VideoID,text_cleaned,cluster,x0_Bert-CLS,x1_Bert-CLS,View Count,Like Count,Comment Count,Channel Title,Channel_Weight
aRVWwPgSOkk,,0,-6.4141536,-1.5952824,221025,4948,855,Robyn Kimberly,0.0010450609457653113
IzAW6O5YWBU,,0,-6.4141536,-1.5952824,12561,640,79,Seara Travels,0.0008360487566122491
VIBpeTBlF4c,,0,-6.4141536,-1.5952816,5074806,68731,3738,Mark Wiens,0.00041802437830612457
cNr50q5iEaU,,0,-6.4141536,-1.5952816,3054130,29095,6985,It’s Me,0.0013934145943537484
cfIkMJHx5RI,,0,-6.4141536,-1.5952816,3521334,131060,9484,Charles & Alyssa Forever,0.0013934145943537484
PBYRzMuGXpA,,0,-6.4141536,-1.5952816,3705945,111313,8128,Xiaomanyc 小马在纽约,0.00027868291887074966
OSanouo7f7I,,0,-6.4141536,-1.5952816,40921,1073,197,itsKEVO,0.0002985888416472318
Xg7V4R6oiNg,,0,-6.4141536,-1.5952816,980739,17833,652,Travis Atreo,0.0013934145943537484
N0nI2EpovhQ,,0,-6.4141536,-1.5952818,8861415,233885,8046,Joe HaTTab,0.0013934145943537484
4j_8rEyYEXw,,0,-6.4141536,-1.5952818,300834,7475,436,BuzzFeedVideo,0.0003215572140816343
H8FCZSOqzds,,0,-6.4141536,-1.5952818,151702,3329,619,BuzzFeedVideo,0.0003215572140816343
cUsVaMMdicc,TOP 10 ONLY FOUND IN PHILIPPINES ?,1,1.5259624,1.0406219,3912518,80675,5405,Top 10 Daily,0.0013934145943537484
BNEcbKDIIgg,BOODLE FIGHT!! ONLY IN THE PHILIPPINES?!,1,1.522559,0.8680788,175823,8641,435,JUICY REACTS,0.00016720975132244982
s6WO91bUoaM,OSLOB MORE THAN WHALE SHARKS?,1,1.8112129,0.97023314,66560,2553,367,tryNsomethingnew,0.00038002216209647685
9jTY_F3I8OI,WE ARE IN CEBU CITY!,1,1.6876045,1.579402,94611,4303,514,Flora and Note,0.0008360487566122491
UROm764SUSE,WON THE WORLD CUP!,1,1.4711955,1.4146005,3223,137,13,Emirates Loves Philippines,0.0013934145943537484
g7CpdlAtw-M,IS IT DANGEROUS?,1,1.6484693,1.7416219,17508,655,37,Just be free,0.0020901218915306227
wGyBP1ec3Kc,MIMIC OCTOPUS!,1,0.62348235,2.367751,471358,3764,324,BlueWorldTV,0.0013934145943537484
Py0b8cWz4es,STRANGEST PHILIPPINES FESTIVAL?!,1,1.0607446,1.3655494,27898,1198,116,TPL Bianca,0.00013484657364713694
BZA1TUcHa4k,WHY? FILIPINO,1,1.6015552,0.18697323,280771,13496,839,Pinoy Planet,4.644715314512495e-05
o8rlDKzIQik,HOW IS FILIPINA WIFE?,1,1.7262851,1.7203685,118728,4528,554,LEBIB FAMILY,0.0020901218915306227
sSNoIF-wAmw,THIS IS GROSS!,1,1.4374799,2.0105102,5153,461,115,Proudly Nomadic,0.0002985888416472318
uxAUPU1Gi0U,HILARIOUS REACTION! JAPANESE TRY FILIPINO ALCOHOL!,1,1.5907574,0.9660819,39032,2333,249,JUICY REACTS,0.00016720975132244982
g2a8zpm2_Y0,theyre amazing.,1,0.05515608,2.6277661,417915,9333,364,VI3ION,0.00019905922776482118
MraeBd8ft78,CESSPOOL TO PARADISE?,1,0.81191033,2.2530618,59703,2328,200,The Commodity,8.038930352040857e-05
z71dKXpOaOs,HOMESICK? SK TITULKY,1,1.3481823,0.14707002,4970,247,53,Chasing Kimberly,0.0005225304728826557
RSTFMBuUwwU,SABAH IS MINE!,1,1.1943308,2.1568987,312234,4817,4332,Hindsight,0.0013934145943537484
vgHfpMFRDnA,We hear THIS every day,1,0.44385597,2.13447,46990,2959,120,8 Miles from Home,0.00046447153145124943
sATsGNBRD9k,PH RESPECT WHAT'S THIS??,1,1.6098897,0.7016758,23384,1390,82,TriFate Geo,8.19655643737499e-05
whQvP6x2yMY,You should Do This!,1,0.3700488,2.581611,1443,57,15,Moto Touro,0.0013934145943537484
SLq86U68qO8,BGC WHAT'S THE BIG DEAL?,1,1.6818336,1.2947437,8979,449,66,Bigg World Cinema,0.00026126523644132783
K6dZW1V3-FU,HOW DOES THE WORLD EAT AVOCADOS?,1,1.7912343,1.026205,985386,32484,3295,Beryl Shereshewsky,0.0002458966931212497
v8RYbc8PvuY,WOULD WE DO IT AGAIN?,1,1.7466197,1.2223693,1806,55,25,Travelling Sticks,0.0010450609457653113
xPS2OWccG1g,TAGALOG CHALLENGE BABABA KA BA?,1,0.9775974,1.3028207,605,51,12,RodVivKids Family Vlog Philippines 🇵🇭,0.0010450609457653113
QUKFYwsVrAM,WHAT HAPPENED TO OUR PHILIPPINES HOUSE?,1,2.0399218,1.1203955,31786,1243,77,Adam and Jane's Lifestyle,8.708841214710928e-05
i2ivLsfmFoQ,FILIPINO FEAST!!,1,0.8491888,1.5117112,512007,13678,723,Randy Santel,0.0006967072971768742
NbND1Zfw6TY,CHANGE YOUR LIFE GET AVA!,1,1.8855218,1.1313192,5052,146,36,American Entrepreneur in the Philippines,0.00026126523644132783
gC4nON-snQM,ROMBLON We didn't expect THIS!!,1,0.84672743,0.8517128,26414,1741,309,Meet The Nomads,0.0006967072971768742
zgorXUEC_dk,THIS HAPPENED SO FAST! SO SCARY!,1,1.8599458,0.8641853,43272,1629,210,Adam and Jane's Lifestyle,8.708841214710928e-05
yLK-4bcZVtQ,JAPANESE REACTION WOW!,1,1.7382722,0.8703918,96561,3425,210,RYU JAPAN,0.0005225304728826557
qPLQ2AR_Cu8,WE COULDNT BELIEVE THE TASTE!,1,2.070078,0.33788222,93934,2174,239,Travelling Yearbook,0.0010450609457653113
IT9r-ovHmDM,I CAUGHT DENGUE... IN THE PHILIPPINES?,1,1.1020672,1.1305844,24789,1066,365,Adam and Jane's Lifestyle,8.708841214710928e-05
hSUCsi3FdCU,This Is Not Normal!!! Filipino LISTEN Mic sharing CHALLENGE!,1,0.91655415,1.4185957,2139210,43093,1541,The Rage and The Worst,0.0020901218915306227
btEYK52Dwsc,THIS IS CRAZY FUNNY !,1,1.769565,1.6802669,1682,61,8,Meet Jacky,0.0010450609457653113
Wyu0OCB7dn4,EATING BALUT!!!,1,0.8920057,1.6574477,102793,2050,220,Bags Packed Family,0.00046447153145124943
8_wGkSYK3Yk,HERE'S WHY WHY ARE THEY SO GOOD?!,1,1.7630942,0.87712544,212080,6022,426,JUICY REACTS,0.00016720975132244982
oAvtmdAnZCU,WHAT??? She can BLOW!,1,1.0400878,2.028066,38578,2050,310,drew Nation,0.0006967072971768742
ed06JdrU4BM,Owl of Asia LIFE IN MANILA? GOODBAD?,1,0.85240644,2.346681,1193,38,1,Owl of Asia,0.0008360487566122491
jPUSclSyUiQ,PHILIPPINES WE FAILED!,1,1.8528084,0.81013805,136137,3834,370,Delightful Travellers,0.0010450609457653113
rGI-ybl6hmQ,WHY WE COME HERE IN,1,2.450159,0.25420603,5790,740,176,Dr Laway,0.0013934145943537484
qe16IBUcZmY,Two people in one Marcelito?!,1,0.34411752,2.149189,664016,17318,601,Katriinka,0.0003483536485884371
bSaPw3r8lkc,HOW MUCH FOR EVERYTHING?,1,1.6569027,1.756554,733419,25439,1531,Harry Jaggard,0.0010450609457653113
fOE4NCgK4DI,FAILED PRANK?,1,1.1440227,1.882073,4336,256,98,Pinoy Planet,4.644715314512495e-05
9zoaiIkFwiI,TUNA SISIG steak version!,1,0.03223256,1.9777694,705,71,88,Pinoy Planet,4.644715314512495e-05
EIFjXZ4E9Yk,EXTRADINARY PINOY FOOD !!!,1,1.387294,0.60050166,27426,1685,84,Pinoy Planet,4.644715314512495e-05
e8d-RyhSehM,CHEESE?,1,0.5819418,1.8907783,212590,7541,1027,2Passports 1Dream,0.0005971776832944636
9ge3G_sWFlw,THIS IS MANILA?,1,1.6340172,1.8757949,438844,10752,835,Let's Meet Abroad,0.0006967072971768742
P_1aJaBTcJg,HOW TO TRAVEL TO Philippines IN 2022 VISA ON ARRIVAL FOR INDIANS!,1,1.7605613,0.5545181,23678,0,92,Rudra Track,0.0020901218915306227
Wnc6d-DQpNs,PHILIPPINES HAS CHANGED!,1,1.8328172,0.7894611,50577,3106,343,Delightful Travellers,0.0010450609457653113
PjIoYOB0Juk,"AHOY THERE MATEY, WE'VE FOUND BORAGAY!",1,1.7650309,0.37684745,11593,358,70,Bigg World Cinema,0.00026126523644132783
bHa9LfG38bA,LATINOS REACT TO UNBELIEVABLE!!! CAN FILIPINOS REALLY SING?,1,1.4996219,1.5809714,332340,11313,455,Waleska Herrera,2.7501603835929242e-05
84fQk0qUAsQ,THOSE HARMONIES!,1,1.2591867,1.7274237,184715,4845,134,Waleska Herrera,2.7501603835929242e-05
TCOE79IOmLM,GO TO SCHOOL WITH ME,1,1.5493387,0.44303298,1119198,25755,783,Heaven Peralejo,0.0020901218915306227
fGHZBpxJkrw,ANG MAHIWAGANG TALONG!,1,1.3933532,1.2391944,145335,0,658,Mia Sandoval,0.0001492944208236159
q86_2e-nnqE,It's so,1,0.19334473,2.5082355,4321,232,6,TriFate Lifestyle,0.0002458966931212497
gneWTTqkMb0,$395 PER MONTH ONLY!,1,0.6023998,1.362606,35727,1886,173,itsKEVO,0.0002985888416472318
V3TCTZuCGy4,MY BRITISH FRIENDS TRY LUMPI!! Will they like it?,1,0.91394657,1.4933815,24887,606,152,ProjectHanna,0.0013934145943537484
HYwBHEIfj_U,EASTWOOD CITY MANILA WOW!,1,2.1886234,0.63213414,3909,331,56,Aaron Around,0.00022001283068743394
mOxxtznRdeg,WHEN?,1,1.1964623,1.2756048,6407,526,51,Pinoy Planet,4.644715314512495e-05
0nVPBJnjzeI,PHILIPPINES BEAT EVERY COUNTRY!! PH WINS 3 TRAVEL AWARDS!!,1,1.4163755,0.5741495,135614,9096,323,JUICY REACTS,0.00016720975132244982
klMo0d2-VOs,Ikaw kaya ang nagyayaya! PRIVATE!,1,0.20015459,3.4544768,159744,0,304,Mia Sandoval,0.0001492944208236159
LV2RZPV3aR8,EATING PARES FOR THE FIRST TIME IS IT ANY GOOD?,1,1.9646949,0.27710536,17419,1404,201,Sol & Luna TV,0.0003215572140816343
_5ZwLBjVJ30,WOW THOSE HARMONIES SA INUMAN SESSIONS ARE NO JOKE!,1,1.9005724,0.051003836,289433,9224,336,Waleska Herrera,2.7501603835929242e-05
SaiDP96j2P8,WHY I LOVE PHILIPPINES?,1,2.0318139,1.8386047,1312,41,5,Milky Coffee,0.0006967072971768742
6fnKelBiaDk,JAPANESE SHOULDN'T COME TO PHILIPPINES?! REALLY?!,1,1.7084868,0.838941,1328541,49784,3575,JUICY REACTS,0.00016720975132244982
6um6YczI0qk,TALENT!,1,1.1544276,1.5847727,692646,17352,515,Waleska Herrera,2.7501603835929242e-05
MjL05yopUzw,IS BOHOL WORTH IT?,1,1.4433951,1.5503596,7194,314,55,Travel Interesante - Gökçe & Steve,0.0005971776832944636
RBlt4rwpyyo,how do they do that?,1,0.55662733,2.7351403,63945,3685,39,The YUH Family,0.0010450609457653113
JBMQsxcS0Xk,AMERICAN Try to EAT FILIPINO FOODS Magustuhan kaya NILA?,1,1.1481969,1.1541933,308,22,0,TheKohlmeiers Fil-AmFam,0.0020901218915306227
4ZlCwZj90Jk,NEVER HAVE I EVER,1,1.8183026,0.13013323,4550,243,64,The Bailey Squad,0.0006967072971768742
1Ccsgr9T69Q,PHILIPPINES WE'RE BACK!,1,1.987745,0.9673854,33480,2833,499,Delightful Travellers,0.0010450609457653113
UtPSGNu07dU,WHEN FOREIGNERS RESPECT FILIPINOS 3 THE GOAT!,1,1.9279413,0.20925269,93054,3679,113,Music Game News,0.00011000641534371697
cZxCDeyNN0g,PHILIPPINES VOTED 1 IN ASIA! Better Than Bali!,1,1.3232316,1.4059792,37438,2214,170,TPL Bianca,0.00013484657364713694
FLsTtX7FMJA,THIS SONG ISN'T EASY TO SING!,1,1.9873059,1.0093038,230618,5456,272,MontWRLD,0.0010450609457653113
DG-ZLIbE4Xs,SUPER TASTY! FROM THE PHILIPPINES!,1,1.5589975,0.7850043,4751,329,15,Pinoy Planet,4.644715314512495e-05
XI0AsIl2bZ0,BETTER OR WORSE?,1,1.2574894,1.6943715,1432146,37684,3651,Lost LeBlanc,0.0013934145943537484
WL89vihzjjk,BOODLE FIGHT!,1,1.5666139,0.9282497,428465,17478,742,Pinoy Planet,4.644715314512495e-05
5xiTu6aUkQE,SARAP?!,1,0.41913083,3.0691104,530923,15663,978,Bret Maverick,0.0013934145943537484
401ZvQ11euA,DUTERTE SOLD OUT?,1,1.3804952,1.1192431,559167,12346,4910,China Uncensored,0.0005971776832944636
SUNE9Kflopg,TRYING MORE FILIPINO FOOD!,1,1.832924,0.7009101,10524,409,78,A Day in the UK,0.0013934145943537484
skoiHrfdETA,WORLD CLASS FILIPINO TALENT with Michael Jackson?! THIS BLEW US AWAY!,1,1.3794655,1.4195582,26928,1465,52,JUICY REACTS,0.00016720975132244982
DiYTTHUchMc,WHAT LIVING IN NORWAY TAUGHT ME ?,1,1.7793297,1.3186044,1891,71,39,Nicca Wanderlust,0.0020901218915306227
JZnvP1MWBlk,INCREDIBLE PHILIPPINE ART!,1,1.3881255,1.4596924,1412,16,20,Robbie Travels,0.0006967072971768742
Ty2GiwdE7jA,incredible!,1,-0.29341453,2.849638,73819,2973,170,VI3ION,0.00019905922776482118
Gy-8lssJcYU,YOU VOTE!,1,1.3664734,1.5226877,601362,12681,983,Lost LeBlanc,0.0013934145943537484
KrbZE3SL1vU,BOHOL BEST BEACH?,1,1.1317729,1.6679132,18893,406,103,Always on a Journey,0.0010450609457653113
SBWBp125e4Y,THINGS TO DO IN CEBU MUST DO IN CEBU!,1,1.735893,1.2908461,8815,462,23,The Demouchets REACT,0.0002458966931212497
cVkJ6Qn5JNI,LOCKDOWN DIARIES i GOT VACCINATED in VIETNAM!,1,1.3195443,0.78009266,1148,42,33,ena francia,0.0013934145943537484
ulArT3oWyyw,EATING FILIPINO FOOD!,1,1.68855,0.93930036,42710,1530,216,Let's Meet Abroad,0.0006967072971768742
_nJkaMeJESU,CAN'T STOP KISSING YOU,1,1.9775288,1.1963798,607326,11548,603,Loloy meets Hyojina횰로커플,0.0010450609457653113
gL_3rTTAsoE,FILIPINO WEDDING ARE CRAZY!,1,2.017659,0.6123687,396120,11168,621,Waleska Herrera,2.7501603835929242e-05
s-7XxMvb09M,MASARAP BA? HALO-HALO!,1,0.7260213,2.1954522,789,63,55,Pinoy Planet,4.644715314512495e-05
N3Cit-AE43o,ONLY EATING Jollibee for 24 HOURS!!,1,1.0754186,1.3273964,93635,5776,621,The Juicy Vlog,0.00019001108104823843
hdZydzqcaiU,CALIFORNIA KING BED! OMG! FILIPINO SINGING CHALLENGE!,1,1.5736201,1.0107318,106478,3612,115,Waleska Herrera,2.7501603835929242e-05
N9ZT_Ot_1ao,WHAT? PREGNANT? BEFORE MARRIAGE?,1,1.6144149,1.7157269,665581,27359,2154,Tengkers World [PHIL-KOR Family],0.0006967072971768742
P8L9mmLiESA,IS IT STILL CHEAP TO LIVE HERE? THIS IS OUR WAY FORWARD...,1,0.9318126,0.5785901,23683,1048,170,Adam and Jane's Lifestyle,8.708841214710928e-05
JyespbKFTZE,The PHILIPPINES SHOCKING TRUTH!,1,1.6219561,0.9978117,25445,1324,151,Music Game News,0.00011000641534371697
5JAvzI-ZP14,WHAT IN THE WORLD !!,1,1.3346469,1.55963,274872,8630,701,drew Nation,0.0006967072971768742
cgCt4TRvrmo,Man is my,1,-0.07663412,2.16069,2390011,47918,5846,Go With Ali,0.0013934145943537484
NnaW8-F3VwM,YOU CALL THIS A SPORT?!,1,1.2337177,1.3752784,363102,5962,1110,Music Game News,0.00011000641534371697
2Y5LjRWFfkk,Japanese green spice!,1,-0.00014314726,3.6328623,120598,992,60,Mica & Jasmine- Happy life of OFWs in Japan,0.0020901218915306227
008Fi25LbKY,THIS STUFF IS GOOD,1,1.8591353,0.47920683,38308,2288,204,Dodo Explorers,0.00026126523644132783
cOwDeDzZK0U,O HOLY NIGHT COMPILATION THE IMPOSSIBLE VERSION!,1,1.7976205,0.5507574,125130,4859,404,Waleska Herrera,2.7501603835929242e-05
Ct9V0Tca4go,THE PHILIPPINE-AMERICAN WAR THE ORIGINAL VIETNAM?,1,1.5793216,1.2809787,394565,13443,2863,The Front,0.0010450609457653113
tF_WXKk7TYY,BEST FEMALE SINGER!,1,1.6649003,1.0978861,54750,2885,205,TPL Bianca,0.00013484657364713694
WxudL917gkA,CAPTAIN AMERICA INSIDER HOW REAL IS IT?,1,1.8170964,0.2589923,1959230,47788,3629,Insider,0.0020901218915306227
P6yTSOL8aLA,13 MILLION VIEWS INCREDIBLE!,1,1.774845,0.44139358,46697,1684,66,Waleska Herrera,2.7501603835929242e-05
rUqY_dUpCDY,!!!,1,-0.5188644,2.8484263,15664,1248,164,KIM n LEE,0.0001441463373469395
cFSIBImwMR0,Why it's So Big!? Do you like it?,1,0.08949804,3.0902588,393007,7817,247,Japapino World ジャパピーノ,0.00026126523644132783
50pNiKZZwUM,WHAT IS THAT?!,1,1.0183626,2.2221518,18995,956,90,The Commodity,8.038930352040857e-05
nPYbWkiGveo,MARK MAGSAYO FIGHTING FOR THE AMERICAN DREAM NEWS AT 1 Man left blinded by ball thrown at Angels Stadium sues tea,1,0.52272797,0.45098403,3906,58,8,KTLA 5,0.0013934145943537484
Ij7d7wZ5qqc,EAT IN ONE SECOND!?,1,1.3296337,1.5007051,1893406,43955,2104,People Vs Food,0.00046447153145124943
tG3Uh1cLEao,OMFG!,1,-0.35507083,3.1845267,11917,534,16,T HUBS 22,0.0013934145943537484
6kgyyJxRWTU,NEW BORACAY NEW PARADISE?,1,1.1074301,1.9980601,33664,2309,413,Happiness Crossing,0.0008360487566122491
30NXj6O44r8,SAFE?,1,0.3983618,2.5192091,9144,442,32,Lifey,0.0006967072971768742
Idmu78v5TeE,IT'S SCARY!!,1,1.5437086,1.0987165,69630,0,218,Mia Sandoval,0.0001492944208236159
S6jRwPIKIVM,MORE! TASTY!,1,1.2732775,1.0349835,4862,471,45,Pinoy Planet,4.644715314512495e-05
kOf9riihh1g,STORY'S COUSINS!,1,1.5698261,0.9498058,101398,8222,404,8 Miles from Home,0.00046447153145124943
b2BiKjTyqII,ONLY FOUND IN PHILIPPINES ?,1,1.6229266,1.7066655,282431,9203,361,The Commodity,8.038930352040857e-05
KUWHXdT39Rg,CRAZY CHANTS! INSANE PINOY CROWDS!,1,1.4276025,0.71649873,356377,9047,277,Music Game News,0.00011000641534371697
Gv4rx62PbGA,LATINOS SING IN SPANISH FILIPINOS EASY!,1,1.627591,0.6188427,84253,3620,329,Waleska Herrera,2.7501603835929242e-05
j1knOWYwnMM,WORLD'S FRIENDLIEST CITY?,1,1.5201356,1.6559985,4377,168,29,Nicole and Mico,0.0005225304728826557
UZbWyU65_80,TRADITIONAL FIESTA IN THE PROVINCE BUT WE HAVE A BIG PROBLEM!,1,2.0561893,0.26152533,147371,2557,224,Adam and Jane's Lifestyle,8.708841214710928e-05
-XCc67Ijcz8,ARE THEY CRAZY??,1,1.5956181,1.1927445,1662516,69420,6889,Music Game News,0.00011000641534371697
fg-aZiawDDI,COOKING FILIPINO FOOD FOR THE FIRST TIME! MASARAP BA?,1,1.7140348,0.44915348,113297,9788,1167,Mister Shin,0.0013934145943537484
HcRh8IrwbCA,I LIKE LAING... ...BUT...,1,0.08197296,1.2297864,12593,793,114,Pinoy Planet,4.644715314512495e-05
HBqFfthfJCU,JOLLIBEE IN MACAO first time trying!! the best fried chicken??,1,0.6165519,0.532419,2284,115,20,The Porkchop Bun,0.0013934145943537484
Ezn90OendIo,I LAUGHED SOOO MUCH!,1,1.4687771,1.0525013,942351,37727,2059,Music Game News,0.00011000641534371697
coayhixmBBk,WE ATE IN A WATERFALL!,1,2.181232,0.6281834,162962,6152,530,Always Be Changing,0.0002985888416472318
_1IE7uMo8iU,8 TIPS TO FIND AN INTERNSHIP IN THE PHILIPPINES!,1,1.8004975,0.2409496,3120,127,5,HeyoLeah,0.0020901218915306227
w3XLgvayYFs,ARE WE STILL IN MANILA?,1,2.0273447,1.2067815,193748,10669,944,Dodo Explorers,0.00026126523644132783
OoEmV3-yF0w,HOW DOES THE WORLD EAT MANGOES?,1,1.7212127,1.0859284,1017449,29886,3300,Beryl Shereshewsky,0.0002458966931212497
NqVSBi-UkY4,TRY THIS!,1,1.6226943,1.3037806,1787,179,24,Pinoy Planet,4.644715314512495e-05
R83eEaGON9A,IS SHE?!,1,0.91152644,1.4726442,123571,0,261,Mia Sandoval,0.0001492944208236159
Al9Hk6_w2Qo,HOW DID YOU LEARN??,1,1.529573,1.5317183,25260,874,43,Jared Hartmann,0.0006967072971768742
Y3XKpz8C_bM,MOVING TO THE PHILIPPINES... WITH HEALTH PROBLEMS?,1,1.1564493,1.225128,50453,1883,222,Adam and Jane's Lifestyle,8.708841214710928e-05
W7Uxblb_Sxg,I MADE THIS TO HELP MY WIFE...,1,0.7550817,0.50869983,26600,964,90,Adam and Jane's Lifestyle,8.708841214710928e-05
NFgiuRVkg_o,WHAT TO DO IN BOHOL!,1,1.8251618,1.3707852,246733,9494,744,Always Be Changing,0.0002985888416472318
BulWyYdhpFE,INDONESIA PHILIPPINES WHO WINS?,1,1.3059984,0.82007265,246615,6761,1219,Dany #gotaworldtosee,0.0006967072971768742
G--ZscjJsG8,JAPANESE REACTION !! THE JAPANESE SOLDIER WHO DIDN'T SURRENDER UNTIL 1974,1,1.7211121,0.13265564,25113,915,99,RYU JAPAN,0.0005225304728826557
HSmjMK4Eisc,Japanese Reaction FIRST TIME!,1,0.06235969,2.2644062,187553,11941,2099,Yoshi the Japanese Guy,0.0002458966931212497
E2ytEt7JoMM,TRYING HALO HALO FOR THE FIRST TIME!,1,1.8918153,0.6122925,18820,767,299,The Trips,0.0006967072971768742
U6r8HVMCxx0,WHY DID IT KEEP ITS SPANISH NAME?,1,1.8963572,1.442361,2830,152,32,The Commodity,8.038930352040857e-05
nqz1BBMWWMQ,PINOY BB IS NO JOKE!!!,1,0.97393394,0.80237114,57007,1493,100,Music Game News,0.00011000641534371697
iDXYFRX5RP4,PARADISE DOES EXIST ...and it's in PALAWAN!,1,0.64752537,1.2693537,60337,2546,110,Nicole and Mico,0.0005225304728826557
sTAp9uDvlPs,WHO WON THE CHALLENGE?!,1,1.5907301,1.4460305,83682,3069,106,RELL 🕺🏽,0.0005225304728826557
vynTh30p49k,THIS IS A BARGAIN!,1,1.6850004,1.8443972,64886,1285,265,Adam and Jane's Lifestyle,8.708841214710928e-05
q7GvJdxx8v4,VENICE IN MANILA?,1,1.3781074,2.1562798,122193,2639,164,Let's Meet Abroad,0.0006967072971768742
Kgr7qGU_sJw,Which nationalities can marry in Georgia?,1,-0.05431118,2.940911,435,7,2,"Easy Wedding | Georgia, Seychelles, Dubai, Malta",0.0013934145943537484
P9Gox0bnrR4,FILIPINO UNIVERSITY REACTION!,1,1.432849,1.237295,1808278,59167,5537,Flying Kell,0.0003215572140816343
6VzkSdMg1tM,MAGNOLIA ICE CREAM NOT FROM PHILIPPINES??,1,0.96239847,0.7717344,9921,595,69,Livin La Vida Tagalog,0.0010450609457653113
zNxi-9LlS6g,THIS FILIPINO FOOD!,1,1.7938299,1.1551563,7387,616,50,Pinoy Planet,4.644715314512495e-05
3bZp6Tauo5c,DON'T BE PLAYED!,1,1.7762178,1.8497831,2893,77,10,All About Filipina Relationships,0.0013934145943537484
Bv0XZHD98ss,FILIPINO BOODLE FIGHT FEAST!,1,1.6556736,0.4598373,244759,3288,246,Jeanelleats,0.0005971776832944636
biJBN1vOIDA,PHILIPPINES WHO ARE THE FILIPINOS,1,2.2834196,0.22034428,5311,305,35,TriFate Geo,8.19655643737499e-05
7zaMbzqj8AI,BGC REAL ESTATE?,1,0.937734,1.8305957,124107,4214,526,Always Be Changing,0.0002985888416472318
l5K-jH6FWcQ,SHE WAS SCARED!,1,1.9912158,1.5547245,116006,5631,717,Flora and Note,0.0008360487566122491
MEh5Nuqwmok,IS THIS REALLY MANILA ??,1,1.6335884,1.0771915,4503,405,47,Kumusta Philippines,0.0013934145943537484
b6qUzEN6--g,INSANE!,1,0.8808151,1.6254263,142660,5077,165,VI3ION,0.00019905922776482118
uJnrqPXBWXk,BABABA BA? BABABA!,1,-0.056519717,3.3430645,15718,625,80,Taglish Kulee,0.0013934145943537484
l37i8s1uUx0,REACT A FANTASTIC DUET!,1,0.86307013,1.6956,30919,1379,60,Reação Imediata,0.00027868291887074966
CHCTHOi4ggk,WHITE MAN IDENTIFIES AS FILIPINO?! ENTIFIES AS FILIPINO,1,1.4275705,-0.13266915,22947,1288,55,Music Game News,0.00011000641534371697
hqSAIh6wLSg,SIARGAO FOOD TOUR!,1,1.6893628,1.0337582,152275,5036,362,The Endless Adventure,0.0008360487566122491
IqA_Ae_fso0,WOW!!,1,-0.016518308,3.143618,914,58,4,SecretLifeofLauren,0.0013934145943537484
x9ONPpzEytw,YOU LOVE ME?,1,1.3799418,2.1936467,354,22,12,The Love Train Nation,0.0001441463373469395
_8WB6DhU0PE,BALUT??!,1,0.5094481,2.2177267,15897,1095,331,WonderFull Company,0.0010450609457653113
IouFUBMbSXY,IT'S FINALLY TIME... TO GO!,1,1.666577,0.19215363,23504,1176,140,Adam and Jane's Lifestyle,8.708841214710928e-05
wKlxcr-judM,I HAVE A BEER FOR YOU!,1,1.7197315,1.8772495,38265,2625,802,Dodo Explorers,0.00026126523644132783
Pl5BzYCVwIA,Who!! Why!! Insulted Filipinos!! CELEBRITIES INSULT FILIPINOS!,1,0.8728034,1.8702203,405049,11710,1338,Music Game News,0.00011000641534371697
Z9M_EQ3hszQ,MORISSETTE OMG! DIVA,1,1.2643914,-0.037503168,10509,579,20,Zeus Reacts & Arts,0.0020901218915306227
QSqIy5TlHBo,Regine Velasquez MYX AWARDS LIVE!,1,0.10489459,2.4316578,31351,1249,90,Nina Schofield,0.0020901218915306227
mRSmk9PBRmA,I WAS SO NERVOUS!,1,1.7912232,1.7327408,21048,997,92,TPL Bianca,0.00013484657364713694
ngMwK3xf6uc,SB19 WON!!!,1,0.11338699,2.6324992,94331,5843,270,Music Game News,0.00011000641534371697
ZIrqsRSprnY,I WAS SHOCKED BY THIS... IS IT ACTUALLY NICE?,1,1.4266737,0.71641773,17213,944,131,Jack Torr,0.0013934145943537484
im9_1MMzw3c,HOW WE MET?,1,1.438655,1.2822316,1564224,37483,2936,Tengkers World [PHIL-KOR Family],0.0006967072971768742
a9PyRuEJlbM,BRING THE BACON!,1,1.5179375,1.0066522,231,10,7,BookwormHead,0.0008360487566122491
9pyrNSKb16Y,IT'S MORE FUN IN THE PHILIPPINES!! WHY I LOVE PHILIPPINES?,1,2.0329077,1.304003,5469,192,19,Jess Mühlbauer,0.0020901218915306227
Omu6RFJ_7yE,TAGAYTAY IS AMAZING!,1,1.5276091,1.7823606,93793,5328,561,The Juicy Vlog,0.00019001108104823843
2gDO3w-Zv5Q,When I Met her !,1,0.6095407,2.7624094,1367433,17199,3971,Mithilesh Backpacker,0.0010450609457653113
M8MG_3YB3b8,REACTION SB19 WHAT?,1,1.235683,0.60402495,5299,548,198,pie sura,0.0020901218915306227
eTx-r4ZI0Q0,ARE FILIPINO SNACKS GOOD?,1,1.7584914,1.5509557,28869,1870,193,Dodo Explorers,0.00026126523644132783
vFTVwADvGKY,WE WERE STUNNED BY THIS...,1,1.0309588,0.08789287,19643,1057,100,Adam and Jane's Lifestyle,8.708841214710928e-05
ncGIO6kcN84,THIS IS RIDICULOUS!,1,1.6421523,1.7997533,168754,5031,227,Waleska Herrera,2.7501603835929242e-05
2xLHVJNTjn4,SO MANY TOYS! FUNKO POP!,1,1.1353294,1.559371,9357,62,25,BossD3nnis,0.0008360487566122491
